row,col,x_center_nominal_mm,y_scanline_relative_mm,start_source_index,stop_source_index_exclusive,sample_count,median_current_A,mean_current_A,std_current_A,high_sample_fraction,binary_0_low_1_high
2,36,73.0,4.0,1547,1559,12,6.062806e-05,6.054151833333332e-05,2.1621973043770987e-07,1.0,1
2,37,75.0,4.0,1559,1571,12,5.9433670000000005e-05,6.036885500000001e-05,3.3738749695775136e-06,1.0,1
2,38,77.0,4.0,1571,1583,12,6.5276035e-05,6.526588416666666e-05,3.7925073600968676e-08,1.0,1
2,39,79.0,4.0,1583,1594,11,6.525103e-05,6.52333509090909e-05,4.2057599130574165e-08,1.0,1
3,0,1.0,6.0,1982,1991,9,3.279903e-07,3.2824431111111114e-07,4.925248971584954e-10,0.0,0
3,1,3.0,6.0,1973,1982,9,3.280294e-07,3.280615222222222e-07,1.149193125417147e-10,0.0,0
3,2,5.0,6.0,1964,1973,9,3.270796e-07,3.2701108888888886e-07,5.763690666471054e-10,0.0,0
3,3,7.0,6.0,1954,1964,10,3.243148e-07,3.2434617000000005e-07,8.721165851536202e-10,0.0,0
3,4,9.0,6.0,1945,1954,9,3.207727e-07,3.1990185555555563e-07,2.472245248581897e-09,0.0,0
3,5,11.0,6.0,1936,1945,9,3.146967e-07,3.1467581111111114e-07,1.4947326364005864e-10,0.0,0
3,6,13.0,6.0,1927,1936,9,3.140551e-07,3.140675888888889e-07,1.527658807489053e-10,0.0,0
3,7,15.0,6.0,1917,1927,10,3.139437e-07,3.1402989999999997e-07,2.1756517644144968e-10,0.0,0
3,8,17.0,6.0,1908,1917,9,3.159506e-07,3.161478444444445e-07,1.108890858381681e-09,0.0,0
3,9,19.0,6.0,1899,1908,9,3.227034e-07,3.238811444444445e-07,4.443401463871542e-09,0.0,0
3,10,21.0,6.0,1890,1899,9,3.819996e-07,3.742168e-07,2.216100747288655e-08,0.0,0
3,11,23.0,6.0,1880,1890,10,3.8794735e-07,3.8753864e-07,4.871991578851501e-09,0.0,0
3,12,25.0,6.0,1871,1880,9,3.616079e-07,3.538969111111111e-07,2.293252116950678e-08,0.0,0
3,13,27.0,6.0,1862,1871,9,3.033723e-07,3.033706666666667e-07,2.2051345547255005e-09,0.0,0
3,14,29.0,6.0,1853,1862,9,3.063053e-07,3.062791111111111e-07,5.522087999710198e-10,0.0,0
3,15,31.0,6.0,1843,1853,10,3.024932e-07,3.0249884e-07,1.24026142905437e-09,0.0,0
3,16,33.0,6.0,1834,1843,9,2.986156e-07,2.986398111111111e-07,1.093154035546725e-09,0.0,0
3,17,35.0,6.0,1825,1834,9,2.95115e-07,2.951194555555555e-07,1.0716274198216403e-09,0.0,0
3,18,37.0,6.0,1816,1825,9,2.905685e-07,2.9057543333333335e-07,1.5380553544438315e-09,0.0,0
3,19,39.0,6.0,1806,1816,10,2.849608e-07,2.8498165e-07,1.5110986071398527e-09,0.0,0
3,20,41.0,6.0,1797,1806,9,2.791087e-07,2.7914645555555564e-07,1.6557548698813506e-09,0.0,0
3,21,43.0,6.0,1788,1797,9,2.735224e-07,2.736125444444444e-07,1.6283482347398086e-09,0.0,0
3,22,45.0,6.0,1779,1788,9,2.684788e-07,2.6862068888888886e-07,1.1453777712027758e-09,0.0,0
3,23,47.0,6.0,1769,1779,10,2.6781955e-07,2.6874525e-07,2.179249412641886e-09,0.0,0
3,24,49.0,6.0,1760,1769,9,2.968708e-07,3.0678638888888885e-07,2.8855655676966588e-08,0.0,0
3,25,51.0,6.0,1751,1760,9,5.50514e-05,4.727275111111112e-05,1.5022239795302345e-05,0.7777777777777778,1
3,26,53.0,6.0,1742,1751,9,5.963191e-05,5.9394908888888895e-05,5.34379244803299e-07,1.0,1
3,27,55.0,6.0,1732,1742,10,5.9183059999999996e-05,5.898901599999999e-05,6.397695616423152e-07,1.0,1
3,28,57.0,6.0,1723,1732,9,5.994385e-05,5.995192333333333e-05,1.1832179061074633e-07,1.0,1
