row,col,x_center_nominal_mm,y_scanline_relative_mm,start_source_index,stop_source_index_exclusive,sample_count,median_current_A,mean_current_A,std_current_A,high_sample_fraction,binary_0_low_1_high
4,38,77.0,8.0,20872,20950,78,3.62e-06,3.6247435897435906e-06,4.993421049782117e-09,0.0,0
4,39,79.0,8.0,20950,21027,77,3.62e-06,3.6219480519480526e-06,7.39233738740653e-09,0.0,0
4,40,81.0,8.0,21027,21105,78,1.66e-05,1.437961538461539e-05,9.10559372207865e-06,0.5,1
4,41,83.0,8.0,21105,21183,78,2.34e-05,2.3402564102564103e-05,1.5806189751202353e-08,1.0,1
4,42,85.0,8.0,21183,21261,78,2.33e-05,2.3278205128205122e-05,9.560527275642092e-08,1.0,1
4,43,87.0,8.0,21261,21339,78,2.32e-05,2.3153846153846158e-05,7.457969011409813e-08,1.0,1
4,44,89.0,8.0,21339,21416,77,2.33e-05,2.3261038961038958e-05,7.053753565714439e-08,1.0,1
4,45,91.0,8.0,21416,21494,78,2.33e-05,2.333333333333333e-05,4.7140452079102715e-08,1.0,1
4,46,93.0,8.0,21494,21572,78,1.5399999999999998e-05,1.3538846153846153e-05,8.170989799875208e-06,0.5769230769230769,1
4,47,95.0,8.0,21572,21650,78,3.63e-06,3.626153846153845e-06,6.837072628704234e-09,0.0,0
4,48,97.0,8.0,21650,21728,78,3.63e-06,3.630256410256411e-06,1.4320002056864785e-08,0.0,0
4,49,99.0,8.0,21728,21806,78,3.66e-06,3.6612820512820516e-06,6.86107085141514e-09,0.0,0
5,0,1.0,10.0,25743,25821,78,2.48e-05,2.4773076923076925e-05,4.435600997950264e-08,1.0,1
5,1,3.0,10.0,25665,25743,78,2.47e-05,2.4728205128205127e-05,4.4999817371241224e-08,1.0,1
5,2,5.0,10.0,25587,25665,78,2.47e-05,2.471538461538461e-05,3.6080121229410647e-08,1.0,1
5,3,7.0,10.0,25509,25587,78,2.47e-05,2.4725641025641024e-05,4.366509324596471e-08,1.0,1
5,4,9.0,10.0,25431,25509,78,2.47e-05,2.4735897435897432e-05,4.796996649710136e-08,1.0,1
5,5,11.0,10.0,25354,25431,77,2.47e-05,2.4732467532467527e-05,4.682534123979163e-08,1.0,1
5,6,13.0,10.0,25276,25354,78,2.48e-05,2.4780769230769227e-05,3.941134909984423e-08,1.0,1
5,7,15.0,10.0,25198,25276,78,2.48e-05,2.4793589743589742e-05,2.4493555351977717e-08,1.0,1
5,8,17.0,10.0,25120,25198,78,2.48e-05,2.4787179487179485e-05,3.343180720616711e-08,1.0,1
5,9,19.0,10.0,25042,25120,78,2.48e-05,2.4798717948717948e-05,1.1249954342810304e-08,1.0,1
5,10,21.0,10.0,24965,25042,77,2.48e-05,2.4818181818181816e-05,3.856946079199313e-08,1.0,1
5,11,23.0,10.0,24887,24965,78,2.48e-05,2.4824358974358975e-05,4.292479241739243e-08,1.0,1
5,12,25.0,10.0,24809,24887,78,2.49e-05,2.4888461538461542e-05,3.194855331891537e-08,1.0,1
5,13,27.0,10.0,24731,24809,78,2.2950000000000002e-05,2.2578205128205132e-05,1.9914334121043305e-06,1.0,1
5,14,29.0,10.0,24653,24731,78,9.89e-06,1.3233333333333331e-05,8.043107523369225e-06,0.48717948717948717,0
5,15,31.0,10.0,24576,24653,77,3.77e-06,3.7698701298701295e-06,9.601610591830915e-09,0.0,0
5,16,33.0,10.0,24498,24576,78,3.77e-06,3.769871794871795e-06,9.934863469773942e-09,0.0,0
5,17,35.0,10.0,24420,24498,78,3.69e-06,3.6969230769230787e-06,1.1013708510212636e-08,0.0,0
5,18,37.0,10.0,24342,24420,78,3.7e-06,3.695897435897435e-06,4.918801562372181e-09,0.0,0
5,19,39.0,10.0,24264,24342,78,3.68e-06,3.684487179487178e-06,4.9736319849411874e-09,0.0,0
5,20,41.0,10.0,24187,24264,77,3.69e-06,3.689090909090908e-06,5.1425947722658335e-09,0.0,0
5,21,43.0,10.0,24109,24187,78,3.69e-06,3.68576923076923e-06,4.94047406871731e-09,0.0,0
5,22,45.0,10.0,24031,24109,78,3.68e-06,3.6779487179487163e-06,4.037952755903456e-09,0.0,0
5,23,47.0,10.0,23953,24031,78,3.68e-06,3.6792307692307678e-06,6.153846153846096e-09,0.0,0
5,24,49.0,10.0,23875,23953,78,3.69e-06,3.689230769230768e-06,4.7418569253607805e-09,0.0,0
5,25,51.0,10.0,23797,23875,78,3.68e-06,3.6815384615384604e-06,7.1749069639144185e-09,0.0,0
5,26,53.0,10.0,23720,23797,77,3.67e-06,3.673506493506493e-06,5.0365505012117225e-09,0.0,0
5,27,55.0,10.0,23642,23720,78,3.67e-06,3.6673076923076923e-06,4.435600997950263e-09,0.0,0
5,28,57.0,10.0,23564,23642,78,3.68e-06,3.68025641025641e-06,8.316551148834255e-09,0.0,0
5,29,59.0,10.0,23486,23564,78,3.7e-06,3.701410256410255e-06,6.9290098035239865e-09,0.0,0
5,30,61.0,10.0,23408,23486,78,3.71e-06,3.708589743589742e-06,1.1062104285184808e-08,0.0,0
5,31,63.0,10.0,23331,23408,77,3.69e-06,3.6901298701298685e-06,8.295438661128043e-09,0.0,0
5,32,65.0,10.0,23253,23331,78,3.69e-06,3.6944871794871783e-06,4.973631984941399e-09,0.0,0
5,33,67.0,10.0,23175,23253,78,3.7e-06,3.6955128205128195e-06,4.973631984941399e-09,0.0,0
5,34,69.0,10.0,23097,23175,78,3.7e-06,3.69576923076923e-06,4.940474068717519e-09,0.0,0
5,35,71.0,10.0,23019,23097,78,3.7e-06,3.695897435897435e-06,4.918801562372181e-09,0.0,0
5,36,73.0,10.0,22942,23019,77,3.7e-06,3.696753246753246e-06,6.124584998728232e-09,0.0,0
5,37,75.0,10.0,22864,22942,78,3.64e-06,3.6376923076923064e-06,4.6627907262713356e-08,0.0,0
5,38,77.0,10.0,22786,22864,78,3.185e-06,3.2249999999999996e-06,1.0934244020859067e-07,0.0,0
5,39,79.0,10.0,22708,22786,78,3.5e-06,3.4685897435897428e-06,8.983923474704274e-08,0.0,0
5,40,81.0,10.0,22630,22708,78,3.675e-06,7.747564102564104e-06,6.191714311697992e-06,0.2692307692307692,0
5,41,83.0,10.0,22552,22630,78,2.32e-05,2.3058974358974355e-05,4.1831036736507284e-07,1.0,1
5,42,85.0,10.0,22475,22552,77,2.33e-05,2.3297402597402594e-05,1.5905777550539965e-08,1.0,1
5,43,87.0,10.0,22397,22475,78,2.3e-05,2.3057692307692303e-05,1.0192912415538973e-07,1.0,1
5,44,89.0,10.0,22319,22397,78,2.3e-05,2.3026923076923078e-05,9.828409491677418e-08,1.0,1
5,45,91.0,10.0,22241,22319,78,2.34e-05,2.3379487179487176e-05,4.0379527559034545e-08,1.0,1
5,46,93.0,10.0,22163,22241,78,2.34e-05,1.797692307692308e-05,8.130238793555618e-06,0.6923076923076923,1
5,47,95.0,10.0,22086,22163,77,3.68e-06,3.692077922077921e-06,3.354925289344333e-08,0.0,0
5,48,97.0,10.0,22008,22086,78,3.68e-06,3.6762820512820506e-06,4.83284021153092e-09,0.0,0
5,49,99.0,10.0,21930,22008,78,3.68e-06,3.6761538461538455e-06,4.865042554105152e-09,0.0,0
6,0,1.0,12.0,25945,26023,78,2.47e-05,2.4711538461538454e-05,3.1948553318915366e-08,1.0,1
6,1,3.0,12.0,26023,26101,78,2.47e-05,2.4707692307692303e-05,2.6646935501059395e-08,1.0,1
6,2,5.0,12.0,26101,26178,77,2.47e-05,2.4712987012987007e-05,3.361604962479132e-08,1.0,1
6,3,7.0,12.0,26178,26256,78,2.47e-05,2.4699999999999994e-05,6.776263578034403e-21,1.0,1
6,4,9.0,12.0,26256,26334,78,2.47e-05,2.4702564102564093e-05,1.580618975120235e-08,1.0,1
6,5,11.0,12.0,26334,26412,78,2.47e-05,2.469358974358974e-05,2.4493555351977717e-08,1.0,1
6,6,13.0,12.0,26412,26490,78,2.47e-05,2.469358974358974e-05,2.4493555351977717e-08,1.0,1
6,7,15.0,12.0,26490,26568,78,2.47e-05,2.4691025641025637e-05,2.858140616616377e-08,1.0,1
6,8,17.0,12.0,26568,26645,77,2.47e-05,2.467532467532467e-05,4.31121887602537e-08,1.0,1
6,9,19.0,12.0,26645,26723,78,2.47e-05,2.4662820512820518e-05,4.832840211530918e-08,1.0,1
6,10,21.0,12.0,26723,26801,78,2.4650000000000003e-05,2.4650000000000003e-05,4.9999999999999515e-08,1.0,1
6,11,23.0,12.0,26801,26879,78,2.47e-05,2.466666666666666e-05,4.7140452079102715e-08,1.0,1
6,12,25.0,12.0,26879,26957,78,2.2749999999999997e-05,2.16948717948718e-05,2.864633929085182e-06,1.0,1
6,13,27.0,12.0,26957,27034,77,1.3e-05,1.100896103896104e-05,6.070698965814972e-06,0.5324675324675324,1
6,14,29.0,12.0,27034,27112,78,3.68e-06,3.681794871794871e-06,1.6151811023613982e-08,0.0,0
6,15,31.0,12.0,27112,27190,78,3.69e-06,3.6873076923076917e-06,4.715788245576755e-09,0.0,0
6,16,33.0,12.0,27190,27268,78,3.68e-06,3.6847435897435887e-06,5.243887522107015e-09,0.0,0
6,17,35.0,12.0,27268,27346,78,3.69e-06,3.6856410256410243e-06,4.958738360465008e-09,0.0,0
6,18,37.0,12.0,27346,27423,77,3.69e-06,3.6903896103896094e-06,2.518275250605945e-09,0.0,0
6,19,39.0,12.0,27423,27501,78,3.69e-06,3.6874358974358964e-06,4.366509324596471e-09,0.0,0
6,20,41.0,12.0,27501,27579,78,3.69e-06,3.6905128205128196e-06,4.205440888937691e-09,0.0,0
6,21,43.0,12.0,27579,27657,78,3.69e-06,3.69179487179487e-06,3.837597319768271e-09,0.0,0
6,22,45.0,12.0,27657,27735,78,3.69e-06,3.6902564102564093e-06,3.1922819482022915e-09,0.0,0
6,23,47.0,12.0,27735,27812,77,3.69e-06,3.687532467532467e-06,4.31121887602537e-09,0.0,0
6,24,49.0,12.0,27812,27890,78,3.69e-06,3.687820512820512e-06,4.128523637975504e-09,0.0,0
6,25,51.0,12.0,27890,27968,78,3.69e-06,3.700641025641027e-06,1.821099580415173e-08,0.0,0
6,26,53.0,12.0,27968,28046,78,3.75e-06,3.751794871794872e-06,7.802627720360405e-09,0.0,0
6,27,55.0,12.0,28046,28124,78,3.76e-06,3.7594871794871803e-06,4.499981737124122e-09,0.0,0
6,28,57.0,12.0,28124,28202,78,3.76e-06,3.758461538461539e-06,5.32938710021188e-09,0.0,0
6,29,59.0,12.0,28202,28279,77,3.75e-06,3.747662337662339e-06,5.5586843010474e-09,0.0,0
6,30,61.0,12.0,28279,28357,78,3.74e-06,3.7379487179487187e-06,5.852672928468487e-09,0.0,0
6,31,63.0,12.0,28357,28435,78,3.73e-06,3.7314102564102578e-06,9.435932274183267e-09,0.0,0
6,32,65.0,12.0,28435,28513,78,3.74e-06,3.739871794871796e-06,9.127808980168053e-09,0.0,0
6,33,67.0,12.0,28513,28591,78,3.73e-06,3.7282051282051286e-06,7.802627720360537e-09,0.0,0
6,34,69.0,12.0,28591,28668,77,3.7e-06,3.7022077922077918e-06,1.0521885247028157e-08,0.0,0
6,35,71.0,12.0,28668,28746,78,3.68e-06,3.6828205128205115e-06,4.499981737124122e-09,0.0,0
6,36,73.0,12.0,28746,28824,78,3.68e-06,3.684615384615384e-06,4.985185152621383e-09,0.0,0
6,37,75.0,12.0,28824,28902,78,3.69e-06,3.6910256410256406e-06,6.11633868814192e-09,0.0,0
6,38,77.0,12.0,28902,28980,78,3.725e-06,3.729615384615385e-06,2.283959156379087e-08,0.0,0
6,39,79.0,12.0,28980,29057,77,3.78e-06,3.776883116883117e-06,4.904209763246515e-09,0.0,0
6,40,81.0,12.0,29057,29135,78,8.085000000000001e-06,1.3123333333333334e-05,9.10007490342048e-06,0.4358974358974359,0
6,41,83.0,12.0,29135,29213,78,2.34e-05,2.3400000000000003e-05,3.3881317890172014e-21,1.0,1
6,42,85.0,12.0,29213,29291,78,2.32e-05,2.3206410256410252e-05,1.3806329242531815e-07,1.0,1
6,43,87.0,12.0,29291,29369,78,2.29e-05,2.296794871794872e-05,9.12780898016794e-08,1.0,1
6,44,89.0,12.0,29369,29447,78,2.33e-05,2.3288461538461537e-05,5.306205663224276e-08,1.0,1
6,45,91.0,12.0,29447,29524,77,2.33e-05,2.323246753246753e-05,1.7390963352894245e-07,1.0,1
6,46,93.0,12.0,29524,29602,78,4e-06,9.783205128205125e-06,7.235148979308872e-06,0.38461538461538464,0
6,47,95.0,12.0,29602,29680,78,3.76e-06,3.7605128205128206e-06,6.960959979742614e-09,0.0,0
6,48,97.0,12.0,29680,29758,78,3.78e-06,3.7780769230769226e-06,5.560320113385002e-09,0.0,0
6,49,99.0,12.0,29758,29836,78,3.79e-06,3.78525641025641e-06,4.99342104978233e-09,0.0,0
7,0,1.0,14.0,33773,33851,78,2.47e-05,2.4699999999999994e-05,6.776263578034403e-21,1.0,1
7,1,3.0,14.0,33695,33773,78,2.47e-05,2.4698717948717942e-05,1.1249954342810306e-08,1.0,1
7,2,5.0,14.0,33617,33695,78,2.47e-05,2.470384615384615e-05,1.9230769230769045e-08,1.0,1
7,3,7.0,14.0,33539,33617,78,2.47e-05,2.47051282051282e-05,2.2057244274468068e-08,1.0,1
7,4,9.0,14.0,33462,33539,77,2.47e-05,2.47038961038961e-05,1.935021353993662e-08,1.0,1
7,5,11.0,14.0,33384,33462,78,2.47e-05,2.4708974358974354e-05,2.8581406166163764e-08,1.0,1
7,6,13.0,14.0,33306,33384,78,2.47e-05,2.4703846153846145e-05,1.923076923076905e-08,1.0,1
7,7,15.0,14.0,33228,33306,78,2.47e-05,2.4720512820512814e-05,4.0379527559034545e-08,1.0,1
7,8,17.0,14.0,33150,33228,78,2.48e-05,2.475641025641025e-05,4.958738360465008e-08,1.0,1
7,9,19.0,14.0,33073,33150,77,2.48e-05,2.4768831168831167e-05,4.631832337695282e-08,1.0,1
7,10,21.0,14.0,32995,33073,78,2.48e-05,2.4784615384615385e-05,3.608012122941065e-08,1.0,1
7,11,23.0,14.0,32917,32995,78,2.48e-05,2.4785897435897433e-05,3.4804799898713066e-08,1.0,1
7,12,25.0,14.0,32839,32917,78,2.48e-05,2.4797435897435897e-05,2.2499908685620612e-08,1.0,1
7,13,27.0,14.0,32761,32839,78,2.44e-05,2.3678205128205128e-05,1.451493257259963e-06,1.0,1
7,14,29.0,14.0,32683,32761,78,9.175e-06,1.1171666666666668e-05,6.4697902349118464e-06,0.46153846153846156,0
7,15,31.0,14.0,32606,32683,77,3.8e-06,3.8022077922077913e-06,8.15807728547494e-09,0.0,0
7,16,33.0,14.0,32528,32606,78,3.79e-06,3.7887179487179474e-06,6.671595810901477e-09,0.0,0
7,17,35.0,14.0,32450,32528,78,3.77e-06,3.7705128205128197e-06,7.493148305744808e-09,0.0,0
7,18,37.0,14.0,32372,32450,78,3.76e-06,3.7628205128205133e-06,7.1427632190687106e-09,0.0,0
7,19,39.0,14.0,32294,32372,78,3.74e-06,3.7473076923076932e-06,1.751724988097463e-08,0.0,0
7,20,41.0,14.0,32217,32294,77,3.8e-06,3.798571428571428e-06,1.609341929834772e-08,0.0,0
7,21,43.0,14.0,32139,32217,78,3.79e-06,3.7835897435897435e-06,2.218652622850407e-08,0.0,0
7,22,45.0,14.0,32061,32139,78,3.805e-06,3.8069230769230755e-06,9.24144681586663e-09,0.0,0
7,23,47.0,14.0,31983,32061,78,3.8e-06,3.7974358974358966e-06,4.366509324596471e-09,0.0,0
7,24,49.0,14.0,31905,31983,78,3.8e-06,3.7970512820512808e-06,4.55985108814835e-09,0.0,0
7,25,51.0,14.0,31828,31905,77,3.79e-06,3.7946753246753242e-06,4.989447457739835e-09,0.0,0
7,26,53.0,14.0,31750,31828,78,3.79e-06,3.787051282051281e-06,4.832840211531108e-09,0.0,0
7,27,55.0,14.0,31672,31750,78,3.78e-06,3.7811538461538453e-06,3.194855331891672e-09,0.0,0
7,28,57.0,14.0,31594,31672,78,3.78e-06,3.784358974358973e-06,4.958738360465218e-09,0.0,0
7,29,59.0,14.0,31516,31594,78,3.78e-06,3.7807692307692303e-06,6.557288129510043e-09,0.0,0
7,30,61.0,14.0,31438,31516,78,3.77e-06,3.77602564102564e-06,1.0782196102567211e-08,0.0,0
7,31,63.0,14.0,31361,31438,77,3.77e-06,3.7703896103896103e-06,1.3622132338903193e-08,0.0,0
7,32,65.0,14.0,31283,31361,78,3.75e-06,3.7538461538461546e-06,4.865042554105152e-09,0.0,0
7,33,67.0,14.0,31205,31283,78,3.77e-06,3.770128205128206e-06,1.2859555934390454e-08,0.0,0
7,34,69.0,14.0,31127,31205,78,3.77e-06,3.7698717948717943e-06,1.0314737992569494e-08,0.0,0
7,35,71.0,14.0,31049,31127,78,3.75e-06,3.7458974358974366e-06,4.918801562371973e-09,0.0,0
7,36,73.0,14.0,30972,31049,77,3.74e-06,3.7350649350649365e-06,6.1630184507558086e-09,0.0,0
7,37,75.0,14.0,30894,30972,78,3.73e-06,3.7256410256410273e-06,5.451356827043386e-09,0.0,0
7,38,77.0,14.0,30816,30894,78,3.73e-06,3.7301282051282063e-06,8.242104184843888e-09,0.0,0
7,39,79.0,14.0,30738,30816,78,3.75e-06,3.747692307692309e-06,1.0732538223823739e-08,0.0,0
7,40,81.0,14.0,30660,30738,78,3.73e-06,3.734358974358975e-06,1.5240780617142177e-08,0.0,0
7,41,83.0,14.0,30583,30660,77,1.24e-05,1.2359220779220779e-05,8.125415436529481e-06,0.5064935064935064,1
7,42,85.0,14.0,30505,30583,78,2.33e-05,2.329487179487179e-05,2.205724427446806e-08,1.0,1
7,43,87.0,14.0,30427,30505,78,2.33e-05,2.3299999999999997e-05,1.601281538050856e-08,1.0,1
7,44,89.0,14.0,30349,30427,78,2.29e-05,2.2983333333333324e-05,1.079133872385585e-07,1.0,1
7,45,91.0,14.0,30271,30349,78,2.33e-05,2.3229487179487176e-05,1.450985291757562e-07,1.0,1
7,46,93.0,14.0,30193,30271,78,2.34e-05,2.3394871794871797e-05,2.205724427446806e-08,1.0,1
7,47,95.0,14.0,30116,30193,77,3.89e-06,7.497532467532469e-06,6.893487639313024e-06,0.15584415584415584,0
7,48,97.0,14.0,30038,30116,78,3.78e-06,3.784358974358973e-06,4.958738360465218e-09,0.0,0
7,49,99.0,14.0,29960,30038,78,3.79e-06,3.7884615384615375e-06,3.947385722651562e-09,0.0,0
8,0,1.0,16.0,33975,34053,78,2.47e-05,2.468589743589743e-05,3.480479989871307e-08,1.0,1
8,1,3.0,16.0,34053,34131,78,2.47e-05,2.4694871794871788e-05,2.2057244274468068e-08,1.0,1
8,2,5.0,16.0,34131,34209,78,2.47e-05,2.4651282051282054e-05,4.9983560742609585e-08,1.0,1
8,3,7.0,16.0,34209,34286,77,2.46e-05,2.4641558441558445e-05,4.928224924937687e-08,1.0,1
8,4,9.0,16.0,34286,34364,78,2.47e-05,2.465384615384615e-05,4.985185152621383e-08,1.0,1
8,5,11.0,16.0,34364,34442,78,2.47e-05,2.4676923076923077e-05,4.213250442347392e-08,1.0,1
8,6,13.0,16.0,34442,34520,78,2.47e-05,2.466666666666667e-05,4.714045207910271e-08,1.0,1
8,7,15.0,16.0,34520,34598,78,2.46e-05,2.4632051282051282e-05,4.6667371085131085e-08,1.0,1
8,8,17.0,16.0,34598,34675,77,2.46e-05,2.4632467532467535e-05,4.682534123979162e-08,1.0,1
8,9,19.0,16.0,34675,34753,78,2.46e-05,2.4633333333333337e-05,4.7140452079102715e-08,1.0,1
8,10,21.0,16.0,34753,34831,78,2.46e-05,2.4625641025641028e-05,4.366509324596471e-08,1.0,1
8,11,23.0,16.0,34831,34909,78,2.46e-05,2.4524358974358974e-05,2.1314849610968412e-07,1.0,1
8,12,25.0,16.0,34909,34987,78,4.22e-06,1.0144615384615388e-05,7.430880075618555e-06,0.3974358974358974,0
8,13,27.0,16.0,34987,35064,77,3.76e-06,3.7598701298701304e-06,5.220714608374438e-09,0.0,0
8,14,29.0,16.0,35064,35142,78,3.75e-06,3.7538461538461546e-06,6.249260311258371e-09,0.0,0
8,15,31.0,16.0,35142,35220,78,3.75e-06,3.7520512820512833e-06,5.852672928468315e-09,0.0,0
8,16,33.0,16.0,35220,35298,78,3.74e-06,3.744615384615386e-06,4.985185152621384e-09,0.0,0
8,17,35.0,16.0,35298,35376,78,3.75e-06,3.7534615384615395e-06,5.268903227701108e-09,0.0,0
8,18,37.0,16.0,35376,35454,78,3.76e-06,3.757820512820513e-06,4.973631984941189e-09,0.0,0
8,19,39.0,16.0,35454,35531,77,3.77e-06,3.765714285714286e-06,4.948716593053888e-09,0.0,0
8,20,41.0,16.0,35531,35609,78,3.77e-06,3.7670512820512815e-06,4.559851088148352e-09,0.0,0
8,21,43.0,16.0,35609,35687,78,3.77e-06,3.7671794871794883e-06,4.499981737124122e-09,0.0,0
8,22,45.0,16.0,35687,35765,78,3.77e-06,3.7661538461538463e-06,4.865042554105153e-09,0.0,0
8,23,47.0,16.0,35765,35843,78,3.77e-06,3.7669230769230768e-06,4.6153846153845706e-09,0.0,0
8,24,49.0,16.0,35843,35920,77,3.76e-06,3.7641558441558445e-06,4.928224924937686e-09,0.0,0
8,25,51.0,16.0,35920,35998,78,3.76e-06,3.7616666666666678e-06,4.36085932094738e-09,0.0,0
8,26,53.0,16.0,35998,36076,78,3.76e-06,3.757948717948719e-06,4.037952755903455e-09,0.0,0
8,27,55.0,16.0,36076,36154,78,3.76e-06,3.7560256410256417e-06,4.893675559997982e-09,0.0,0
8,28,57.0,16.0,36154,36232,78,3.76e-06,3.755512820512822e-06,4.9736319849411874e-09,0.0,0
8,29,59.0,16.0,36232,36309,77,3.75e-06,3.754805194805195e-06,4.99620365238212e-09,0.0,0
8,30,61.0,16.0,36309,36387,78,3.76e-06,3.755128205128206e-06,4.99835607426096e-09,0.0,0
8,31,63.0,16.0,36387,36465,78,3.76e-06,3.755128205128206e-06,4.99835607426096e-09,0.0,0
8,32,65.0,16.0,36465,36543,78,3.76e-06,3.7553846153846163e-06,4.985185152621384e-09,0.0,0
8,33,67.0,16.0,36543,36621,78,3.75e-06,3.7548717948717953e-06,4.998356074260959e-09,0.0,0
8,34,69.0,16.0,36621,36698,77,3.75e-06,3.7529870129870143e-06,4.5768857627807596e-09,0.0,0
8,35,71.0,16.0,36698,36776,78,3.75e-06,3.7506410256410267e-06,3.335797905450657e-09,0.0,0
8,36,73.0,16.0,36776,36854,78,3.75e-06,3.747948717948719e-06,4.037952755903455e-09,0.0,0
8,37,75.0,16.0,36854,36932,78,3.75e-06,3.746666666666668e-06,4.714045207910272e-09,0.0,0
8,38,77.0,16.0,36932,37010,78,3.75e-06,3.7464102564102576e-06,4.796996649710135e-09,0.0,0
8,39,79.0,16.0,37010,37088,78,3.75e-06,3.748461538461539e-06,5.564752413900128e-09,0.0,0
8,40,81.0,16.0,37088,37165,77,6.48e-06,1.1885844155844155e-05,8.912570482138655e-06,0.37662337662337664,0
8,41,83.0,16.0,37165,37243,78,2.33e-05,2.3299999999999997e-05,3.3881317890172014e-21,1.0,1
8,42,85.0,16.0,37243,37321,78,2.33e-05,2.3244871794871797e-05,7.450251397829587e-08,1.0,1
8,43,87.0,16.0,37321,37399,78,2.3e-05,2.3017948717948717e-05,3.837597319768108e-08,1.0,1
8,44,89.0,16.0,37399,37477,78,2.32e-05,2.3203846153846146e-05,4.92047206728092e-08,1.0,1
8,45,91.0,16.0,37477,37554,77,2.32e-05,2.313636363636363e-05,1.7351154825827824e-07,1.0,1
8,46,93.0,16.0,37554,37632,78,3.76e-06,9.565384615384616e-06,7.198225153806426e-06,0.3717948717948718,0
8,47,95.0,16.0,37632,37710,78,3.77e-06,3.772692307692308e-06,6.538461538461476e-09,0.0,0
8,48,97.0,16.0,37710,37788,78,3.77e-06,3.7710256410256407e-06,5.681671745169263e-09,0.0,0
8,49,99.0,16.0,37788,37866,78,3.78e-06,3.7812820512820504e-06,4.898711070395687e-09,0.0,0
9,0,1.0,18.0,41803,41881,78,2.45e-05,2.451923076923077e-05,3.941134909984557e-08,1.0,1
9,1,3.0,18.0,41725,41803,78,2.45e-05,2.451923076923077e-05,3.941134909984557e-08,1.0,1
9,2,5.0,18.0,41647,41725,78,2.45e-05,2.4512820512820514e-05,3.343180720616825e-08,1.0,1
9,3,7.0,18.0,41569,41647,78,2.45e-05,2.451794871794872e-05,3.837597319768238e-08,1.0,1
9,4,9.0,18.0,41492,41569,77,2.45e-05,2.4548051948051952e-05,4.996203652382289e-08,1.0,1
9,5,11.0,18.0,41414,41492,78,2.45e-05,2.4538461538461537e-05,4.8650425541053176e-08,1.0,1
9,6,13.0,18.0,41336,41414,78,2.45e-05,2.4539743589743592e-05,4.8936755599981476e-08,1.0,1
9,7,15.0,18.0,41258,41336,78,2.46e-05,2.458717948717949e-05,3.343180720616824e-08,1.0,1
9,8,17.0,18.0,41180,41258,78,2.46e-05,2.4598717948717954e-05,1.1249954342810683e-08,1.0,1
9,9,19.0,18.0,41103,41180,77,2.46e-05,2.45987012987013e-05,1.1321815437768257e-08,1.0,1
9,10,21.0,18.0,41025,41103,78,2.46e-05,2.4601282051282057e-05,1.12499543428103e-08,1.0,1
9,11,23.0,18.0,40947,41025,78,2.46e-05,2.4601282051282057e-05,1.1249954342810301e-08,1.0,1
9,12,25.0,18.0,40869,40947,78,2.46e-05,2.4607692307692314e-05,2.6646935501059398e-08,1.0,1
9,13,27.0,18.0,40791,40869,78,2.46e-05,2.463846153846154e-05,4.865042554105153e-08,1.0,1
9,14,29.0,18.0,40714,40791,77,2.47e-05,2.4683116883116877e-05,3.7460272991833296e-08,1.0,1
9,15,31.0,18.0,40636,40714,78,2.47e-05,2.4701282051282045e-05,1.1249954342810306e-08,1.0,1
9,16,33.0,18.0,40558,40636,78,8.29e-06,1.3623589743589743e-05,9.578913670857512e-06,0.4358974358974359,0
9,17,35.0,18.0,40480,40558,78,3.75e-06,3.74974358974359e-06,8.619351955882794e-09,0.0,0
9,18,37.0,18.0,40402,40480,78,3.74e-06,3.7444871794871804e-06,5.4649080733197485e-09,0.0,0
9,19,39.0,18.0,40324,40402,78,3.71e-06,3.7139743589743605e-06,1.1361173601997543e-08,0.0,0
9,20,41.0,18.0,40247,40324,77,3.73e-06,3.730129870129869e-06,1.4726379413572283e-08,0.0,0
9,21,43.0,18.0,40169,40247,78,3.75e-06,3.747692307692309e-06,4.213250442347391e-09,0.0,0
9,22,45.0,18.0,40091,40169,78,3.75e-06,3.7487179487179495e-06,3.3431807206167106e-09,0.0,0
9,23,47.0,18.0,40013,40091,78,3.75e-06,3.7493589743589748e-06,2.4493555351977706e-09,0.0,0
9,24,49.0,18.0,39935,40013,78,3.75e-06,3.747435897435899e-06,4.3665093245964705e-09,0.0,0
9,25,51.0,18.0,39858,39935,77,3.75e-06,3.7464935064935076e-06,4.771733265161989e-09,0.0,0
9,26,53.0,18.0,39780,39858,78,3.745e-06,3.7450000000000014e-06,4.999999999999951e-09,0.0,0
9,27,55.0,18.0,39702,39780,78,3.74e-06,3.740128205128206e-06,4.6667371085132025e-09,0.0,0
9,28,57.0,18.0,39624,39702,78,3.74e-06,3.735256410256412e-06,4.993421049782329e-09,0.0,0
9,29,59.0,18.0,39546,39624,78,3.73e-06,3.7317948717948736e-06,4.158275574417264e-09,0.0,0
9,30,61.0,18.0,39469,39546,77,3.73e-06,3.7281818181818195e-06,3.856946079199312e-09,0.0,0
9,31,63.0,18.0,39391,39469,78,3.73e-06,3.7256410256410273e-06,4.958738360465009e-09,0.0,0
9,32,65.0,18.0,39313,39391,78,3.72e-06,3.722692307692309e-06,4.715788245576755e-09,0.0,0
9,33,67.0,18.0,39235,39313,78,3.72e-06,3.7191025641025656e-06,2.858140616616377e-09,0.0,0
9,34,69.0,18.0,39157,39235,78,3.72e-06,3.718589743589744e-06,3.480479989871307e-09,0.0,0
