row,col,x_center_nominal_mm,y_scanline_relative_mm,start_source_index,stop_source_index_exclusive,sample_count,median_current_A,mean_current_A,std_current_A,high_sample_fraction,binary_0_low_1_high
6,2,5.0,12.0,3045,3057,12,3.3106985e-07,3.31108425e-07,3.42674486271835e-10,0.0,0
6,3,7.0,12.0,3057,3068,11,3.315232e-07,3.315626363636363e-07,1.5065777759682415e-10,0.0,0
6,4,9.0,12.0,3068,3080,12,3.324338e-07,3.3243949999999996e-07,3.133536553693425e-10,0.0,0
6,5,11.0,12.0,3080,3091,11,3.336628e-07,3.336543e-07,3.40024017868259e-10,0.0,0
6,6,13.0,12.0,3091,3102,11,3.348394e-07,3.348369545454545e-07,3.546607094717132e-10,0.0,0
6,7,15.0,12.0,3102,3114,12,3.361183e-07,3.3612666666666666e-07,3.9151145648058815e-10,0.0,0
6,8,17.0,12.0,3114,3125,11,3.373973e-07,3.374337090909091e-07,3.490092143991861e-10,0.0,0
6,9,19.0,12.0,3125,3137,12,3.387471e-07,3.3874780833333333e-07,3.9811540717555053e-10,0.0,0
6,10,21.0,12.0,3137,3148,11,3.399882e-07,3.3998220000000004e-07,3.4301863188198005e-10,0.0,0
6,11,23.0,12.0,3148,3160,12,3.4111725e-07,3.41113225e-07,3.1211083534806516e-10,0.0,0
6,12,25.0,12.0,3160,3171,11,3.42021e-07,3.4204605454545454e-07,2.1417314305629435e-10,0.0,0
6,13,27.0,12.0,3171,3182,11,3.428676e-07,3.4282773636363643e-07,2.4176945544624237e-10,0.0,0
6,14,29.0,12.0,3182,3194,12,3.435794e-07,3.435760083333333e-07,2.1021729019570385e-10,0.0,0
6,15,31.0,12.0,3194,3205,11,3.442057e-07,3.442239909090909e-07,1.6342205511856113e-10,0.0,0
6,16,33.0,12.0,3205,3217,12,3.4493855e-07,3.449372416666667e-07,1.8830608707781098e-10,0.0,0
6,17,35.0,12.0,3217,3228,11,3.456082e-07,3.455941090909091e-07,1.8603464220185968e-10,0.0,0
6,18,37.0,12.0,3228,3240,12,3.4635875e-07,3.463166e-07,2.30791684570019e-10,0.0,0
6,19,39.0,12.0,3240,3251,11,3.469733e-07,3.4700435454545453e-07,1.7398401370469216e-10,0.0,0
6,20,41.0,12.0,3251,3262,11,3.478524e-07,3.4803829999999996e-07,6.422507723198575e-10,0.0,0
6,21,43.0,12.0,3262,3274,12,2.58714588e-05,2.900751525e-05,2.8714558571050456e-05,0.5,0
6,22,45.0,12.0,3274,3285,11,6.041504e-05,6.035235090909091e-05,1.519362388668084e-07,1.0,1
6,23,47.0,12.0,3285,3297,12,5.9118e-05,5.908592166666666e-05,1.0901994469196398e-06,1.0,1
6,24,49.0,12.0,3297,3308,11,5.984032e-05,5.97977990909091e-05,3.3923824587273457e-07,1.0,1
6,25,51.0,12.0,3308,3320,12,6.053641e-05,6.046658166666666e-05,1.750265312190003e-07,1.0,1
6,26,53.0,12.0,3320,3331,11,6.058631e-05,6.056848e-05,1.0090283859418159e-07,1.0,1
6,27,55.0,12.0,3331,3342,11,6.048103e-05,6.048636090909091e-05,5.3967296570919534e-08,1.0,1
6,28,57.0,12.0,3342,3354,12,6.0331574999999995e-05,6.034269583333333e-05,1.36768352117631e-07,1.0,1
6,29,59.0,12.0,3354,3365,11,5.680417e-05,5.675876090909091e-05,2.6747195681942037e-06,1.0,1
6,30,61.0,12.0,3365,3377,12,6.51405e-05,6.439773166666667e-05,1.6032304821974989e-06,1.0,1
6,31,63.0,12.0,3377,3388,11,6.511806e-05,6.513182363636363e-05,5.125496273492439e-08,1.0,1
6,32,65.0,12.0,3388,3400,12,6.511966e-05,6.511769416666666e-05,5.01512496451701e-08,1.0,1
6,33,67.0,12.0,3400,3411,11,6.512301e-05,6.512179818181818e-05,3.208596771124392e-08,1.0,1
6,34,69.0,12.0,3411,3422,11,6.510473e-05,6.510649272727273e-05,2.3446716804823863e-08,1.0,1
6,35,71.0,12.0,3422,3434,12,6.507797e-05,6.507616666666667e-05,3.625709386527938e-08,1.0,1
6,36,73.0,12.0,3434,3445,11,6.506546e-05,6.506539181818182e-05,3.7092627010127745e-08,1.0,1
6,37,75.0,12.0,3445,3457,12,5.6879635000000006e-05,5.8098829166666674e-05,3.882043754101393e-06,1.0,1
6,38,77.0,12.0,3457,3468,11,6.016007e-05,5.9834704545454546e-05,7.742216142606903e-07,1.0,1
6,39,79.0,12.0,3468,3479,11,6.0484e-05,6.048338090909091e-05,6.165824982839504e-08,1.0,1
7,0,1.0,14.0,3953,3964,11,3.285517e-07,3.2854416363636364e-07,1.0647945830686321e-10,0.0,0
7,1,3.0,14.0,3942,3953,11,3.285193e-07,3.284927909090909e-07,2.9487724550625253e-10,0.0,0
7,2,5.0,14.0,3930,3942,12,3.2782019999999996e-07,3.278771666666667e-07,2.41986209432598e-10,0.0,0
7,3,7.0,14.0,3919,3930,11,3.263545e-07,3.2654165454545457e-07,3.775680152180506e-10,0.0,0
7,4,9.0,14.0,3907,3919,12,3.2621365e-07,3.2623556666666665e-07,6.692612012925295e-11,0.0,0
7,5,11.0,14.0,3896,3907,11,3.262217e-07,3.2622079090909095e-07,7.543846926222393e-11,0.0,0
7,6,13.0,14.0,3885,3896,11,3.259004e-07,3.258989e-07,1.3127863497156826e-10,0.0,0
7,7,15.0,14.0,3873,3885,12,3.259629e-07,3.260265083333333e-07,1.8885924414023977e-10,0.0,0
7,8,17.0,14.0,3862,3873,11,3.267516e-07,3.2673813636363637e-07,4.6658688613586935e-11,0.0,0
7,9,19.0,14.0,3850,3862,12,3.2680670000000005e-07,3.268207166666666e-07,4.252745845006827e-11,0.0,0
7,10,21.0,14.0,3839,3850,11,3.27154e-07,3.2714447272727273e-07,1.4630413584478078e-10,0.0,0
7,11,23.0,14.0,3828,3839,11,3.278255e-07,3.2790269999999997e-07,3.3481375012494233e-10,0.0,0
7,12,25.0,14.0,3816,3828,12,3.2979940000000005e-07,3.299005583333334e-07,9.054211832607102e-10,0.0,0
7,13,27.0,14.0,3805,3816,11,3.350662e-07,3.356336090909091e-07,2.8444183493784725e-09,0.0,0
7,14,29.0,14.0,3793,3805,12,3.794589e-07,4.0150614166666663e-07,5.9455427952857524e-08,0.0,0
7,15,31.0,14.0,3782,3793,11,5.956002e-07,5.933645636363637e-07,1.505914606104105e-08,0.0,0
7,16,33.0,14.0,3771,3782,11,5.200352e-07,5.203604454545454e-07,2.4101431930804576e-08,0.0,0
7,17,35.0,14.0,3759,3771,12,4.507878e-07,4.50796375e-07,1.5495759066334083e-08,0.0,0
7,18,37.0,14.0,3748,3759,11,4.130487e-07,4.139159454545454e-07,3.6292020250797498e-09,0.0,0
7,19,39.0,14.0,3736,3748,12,4.0405209999999996e-07,4.0371716666666666e-07,4.6847729669880786e-09,0.0,0
7,20,41.0,14.0,3725,3736,11,3.924443e-07,3.927697454545455e-07,3.2155834243326597e-09,0.0,0
7,21,43.0,14.0,3714,3725,11,3.86366e-07,3.867053272727273e-07,6.822740133232413e-10,0.0,0
7,22,45.0,14.0,3702,3714,12,3.8661375000000004e-07,3.8714603333333333e-07,1.140343523777913e-09,0.0,0
7,23,47.0,14.0,3691,3702,11,3.884886e-07,3.896275636363636e-07,2.455821911396639e-09,0.0,0
7,24,49.0,14.0,3679,3691,12,4.0027190000000003e-07,4.00216725e-07,5.0401466753004006e-09,0.0,0
7,25,51.0,14.0,3668,3679,11,4.183584e-07,4.160899818181819e-07,4.784106288120384e-09,0.0,0
7,26,53.0,14.0,3657,3668,11,4.255139e-07,4.2415461818181813e-07,5.425375206265501e-09,0.0,0
7,27,55.0,14.0,3645,3657,12,3.084996e-07,3.2918415000000006e-07,3.3006472768092523e-08,0.0,0
7,28,57.0,14.0,3634,3645,11,3.026369e-07,3.026276818181819e-07,9.05172447475857e-10,0.0,0
7,29,59.0,14.0,3622,3634,12,2.991401e-07,2.9911486666666666e-07,1.1255346657872904e-09,0.0,0
7,30,61.0,14.0,3611,3622,11,2.95181e-07,2.951870818181818e-07,1.1344138348769972e-09,0.0,0
7,31,63.0,14.0,3600,3611,11,2.911752e-07,2.9118831818181815e-07,1.1593220886034944e-09,0.0,0
7,32,65.0,14.0,3588,3600,12,2.8699695e-07,2.87039225e-07,1.1975140835114745e-09,0.0,0
7,33,67.0,14.0,3577,3588,11,2.840405e-07,2.841866454545454e-07,3.1623893832939074e-10,0.0,0
7,34,69.0,14.0,3565,3577,12,2.9003644999999996e-07,2.9190218333333334e-07,6.2189679734440065e-09,0.0,0
7,35,71.0,14.0,3554,3565,11,3.689514e-07,2.496759418181818e-06,3.948733624785811e-06,0.0,0
7,36,73.0,14.0,3543,3554,11,2.28743e-05,3.0207413636363633e-05,1.754388355442705e-05,0.45454545454545453,0
7,37,75.0,14.0,3531,3543,12,6.015968e-05,6.016545333333334e-05,1.9690337792655792e-07,1.0,1
7,38,77.0,14.0,3520,3531,11,6.037418e-05,6.037228727272727e-05,4.768465697416516e-08,1.0,1
7,39,79.0,14.0,3508,3520,12,6.0413049999999996e-05,6.0425953333333335e-05,8.744535382486243e-08,1.0,1
8,0,1.0,16.0,3993,4005,12,3.299619e-07,3.299233416666667e-07,2.2216477540455437e-10,0.0,0
8,1,3.0,16.0,4005,4016,11,3.30467e-07,3.304828090909091e-07,1.6119018949700926e-10,0.0,0
8,2,5.0,16.0,4016,4028,12,3.4003905e-07,9.201995399999999e-06,1.9813953178639345e-05,0.16666666666666666,0
8,3,7.0,16.0,4028,4039,11,5.930998e-05,5.922112181818182e-05,3.02419690761582e-07,1.0,1
8,4,9.0,16.0,4039,4051,12,5.926968e-05,5.9259455833333335e-05,7.31184693332597e-08,1.0,1
8,5,11.0,16.0,4051,4062,11,5.908926e-05,5.906101545454546e-05,1.2945957560451957e-07,1.0,1
8,6,13.0,16.0,4062,4073,11,5.871837e-05,5.872164090909091e-05,5.478779865071872e-08,1.0,1
8,7,15.0,16.0,4073,4085,12,5.868609e-05,5.868452583333332e-05,9.906448669581598e-08,1.0,1
8,8,17.0,16.0,4085,4096,11,5.862703e-05,5.86183509090909e-05,6.545278665566269e-08,1.0,1
8,9,19.0,16.0,4096,4108,12,5.8488585e-05,5.850131416666667e-05,9.068708925552131e-08,1.0,1
8,10,21.0,16.0,4108,4119,11,5.850915e-05,5.8499083636363626e-05,7.438206898693266e-08,1.0,1
8,11,23.0,16.0,4119,4131,12,5.8539065e-05,5.85262975e-05,7.561043690357747e-08,1.0,1
8,12,25.0,16.0,4131,4142,11,5.867065e-05,5.866812454545455e-05,5.9315143607321036e-08,1.0,1
8,13,27.0,16.0,4142,4153,11,5.889843e-05,5.888450363636364e-05,5.9150644547741674e-08,1.0,1
8,14,29.0,16.0,4153,4165,12,5.8425565e-05,5.333417666666666e-05,9.267130546812871e-06,0.9166666666666666,1
8,15,31.0,16.0,4165,4176,11,2.93138e-07,1.7425524727272725e-06,4.563866605466981e-06,0.0,0
8,16,33.0,16.0,4176,4188,12,2.6330715e-07,2.6420771666666663e-07,1.7738348588267382e-09,0.0,0
8,17,35.0,16.0,4188,4199,11,2.655219e-07,2.6565621818181817e-07,1.5417759958851297e-09,0.0,0
8,18,37.0,16.0,4199,4211,12,2.7220555000000003e-07,2.7220865833333333e-07,2.129089287488245e-09,0.0,0
8,19,39.0,16.0,4211,4222,11,2.792899e-07,2.792561090909091e-07,1.880094280737761e-09,0.0,0
8,20,41.0,16.0,4222,4233,11,2.851879e-07,2.851371999999999e-07,1.7265477588634341e-09,0.0,0
8,21,43.0,16.0,4233,4245,12,2.910966e-07,2.9107246666666673e-07,1.7207393369001452e-09,0.0,0
8,22,45.0,16.0,4245,4256,11,3.030937e-07,4.930055227272728e-06,1.4591335055862014e-05,0.09090909090909091,0
8,23,47.0,16.0,4256,4268,12,6.0517954999999996e-05,6.005117833333333e-05,1.1814934396265414e-06,1.0,1
8,24,49.0,16.0,4268,4279,11,6.071086e-05,6.0700245454545454e-05,4.1053089876764534e-08,1.0,1
8,25,51.0,16.0,4279,4291,12,6.0663095e-05,6.0662303333333335e-05,2.2625280231536568e-08,1.0,1
8,26,53.0,16.0,4291,4302,11,6.068915e-05,6.066133181818182e-05,6.78606183582712e-08,1.0,1
8,27,55.0,16.0,4302,4313,11,6.055245e-05,6.0519881818181824e-05,1.0262401214833509e-07,1.0,1
8,28,57.0,16.0,4313,4325,12,6.04327e-05,6.044303166666666e-05,4.5107215578244254e-08,1.0,1
8,29,59.0,16.0,4325,4336,11,6.051233e-05,6.05086709090909e-05,5.1718021204947215e-08,1.0,1
8,30,61.0,16.0,4336,4348,12,6.0269410000000003e-05,6.029466833333333e-05,1.515096425332572e-07,1.0,1
8,31,63.0,16.0,4348,4359,11,5.831237e-05,5.766674e-05,1.8732959712714434e-06,1.0,1
8,32,65.0,16.0,4359,4371,12,6.4754695e-05,6.253634833333334e-05,3.467056965734372e-06,1.0,1
8,33,67.0,16.0,4371,4382,11,6.505776e-05,6.504855181818182e-05,2.9362027988597432e-08,1.0,1
8,34,69.0,16.0,4382,4393,11,6.501914e-05,6.501800363636364e-05,3.5695773692470115e-08,1.0,1
8,35,71.0,16.0,4393,4405,12,6.498041e-05,6.496785250000001e-05,4.77959009966676e-08,1.0,1
8,36,73.0,16.0,4405,4416,11,6.491048e-05,6.491132363636364e-05,4.446719429641485e-08,1.0,1
8,37,75.0,16.0,4416,4428,12,6.494140999999999e-05,6.493901416666666e-05,4.101543804031501e-08,1.0,1
8,38,77.0,16.0,4428,4439,11,6.492771e-05,6.492106090909092e-05,2.177969423549596e-08,1.0,1
8,39,79.0,16.0,4439,4450,11,6.180068e-05,6.0378218181818183e-05,4.58623194515105e-06,1.0,1
9,0,1.0,18.0,4925,4936,11,2.990495e-07,2.9903693636363634e-07,7.35471527503682e-10,0.0,0
9,1,3.0,18.0,4914,4925,11,2.964948e-07,2.9645063636363634e-07,7.611208377036995e-10,0.0,0
9,2,5.0,18.0,4902,4914,12,2.9368605e-07,2.937035916666667e-07,7.822522189787825e-10,0.0,0
9,3,7.0,18.0,4891,4902,11,2.911879e-07,2.9110117272727273e-07,8.52232201703172e-10,0.0,0
9,4,9.0,18.0,4879,4891,12,2.8695875e-07,2.8693739166666666e-07,1.3773824592672992e-09,0.0,0
9,5,11.0,18.0,4868,4879,11,2.824933e-07,2.8250604545454547e-07,1.1831073073314923e-09,0.0,0
9,6,13.0,18.0,4857,4868,11,2.781648e-07,2.781109090909091e-07,1.397525015196213e-09,0.0,0
9,7,15.0,18.0,4845,4857,12,2.7267784999999996e-07,2.726526416666667e-07,1.7338952820448069e-09,0.0,0
9,8,17.0,18.0,4834,4845,11,2.665498e-07,2.665317363636363e-07,1.771798218694386e-09,0.0,0
9,9,19.0,18.0,4822,4834,12,2.597885e-07,2.5977930833333334e-07,2.0967571471434707e-09,0.0,0
9,10,21.0,18.0,4811,4822,11,2.528817e-07,2.5298435454545454e-07,1.7352338298619941e-09,0.0,0
9,11,23.0,18.0,4799,4811,12,2.4864435e-07,2.487757583333333e-07,5.503654641210845e-10,0.0,0
9,12,25.0,18.0,4788,4799,11,2.584212e-07,2.625893727272727e-07,1.215877465335526e-08,0.0,0
9,13,27.0,18.0,4777,4788,11,3.823117e-05,3.288985973636364e-05,2.4234429697732307e-05,0.5454545454545454,1
9,14,29.0,18.0,4765,4777,12,6.0596645e-05,6.059260166666667e-05,4.57172660369024e-08,1.0,1
9,15,31.0,18.0,4754,4765,11,6.056095e-05,6.0572322727272724e-05,3.578058185687486e-08,1.0,1
9,16,33.0,18.0,4742,4754,12,6.056287e-05,6.056661666666667e-05,4.0626033593688764e-08,1.0,1
9,17,35.0,18.0,4731,4742,11,6.056986e-05,6.057745272727273e-05,2.4501657120547648e-08,1.0,1
9,18,37.0,18.0,4719,4731,12,6.060292e-05,6.059657833333334e-05,5.1941603561649454e-08,1.0,1
9,19,39.0,18.0,4708,4719,11,6.060957e-05,6.061369636363636e-05,4.2179733882674216e-08,1.0,1
9,20,41.0,18.0,4697,4708,11,6.063957e-05,6.064589454545454e-05,4.72418545867261e-08,1.0,1
9,21,43.0,18.0,4685,4697,12,6.0582225e-05,6.056423000000001e-05,6.376950054689134e-08,1.0,1
9,22,45.0,18.0,4674,4685,11,6.058517e-05,6.0595623636363645e-05,4.446575787210283e-08,1.0,1
9,23,47.0,18.0,4662,4674,12,6.0577665e-05,6.0507964166666674e-05,1.1060579335778671e-07,1.0,1
9,24,49.0,18.0,4651,4662,11,6.053777e-05,6.051667272727272e-05,9.015268332525588e-08,1.0,1
9,25,51.0,18.0,4639,4651,12,3.7674955e-07,2.4484710091666668e-05,2.8626179893728352e-05,0.4166666666666667,0
9,26,53.0,18.0,4628,4639,11,2.896127e-07,2.8954224545454544e-07,1.3848344465305367e-09,0.0,0
9,27,55.0,18.0,4617,4628,11,2.844727e-07,2.843892909090909e-07,1.60795247580978e-09,0.0,0
9,28,57.0,18.0,4605,4617,12,2.7809924999999996e-07,2.7808588333333337e-07,2.005662345225527e-09,0.0,0
9,29,59.0,18.0,4594,4605,11,2.711233e-07,2.7108655454545456e-07,1.997982988081017e-09,0.0,0
9,30,61.0,18.0,4582,4594,12,2.630583e-07,2.634384666666667e-07,2.131292851116964e-09,0.0,0
9,31,63.0,18.0,4571,4582,11,2.587997e-07,2.589992090909091e-07,6.003378949384808e-10,0.0,0
9,32,65.0,18.0,4559,4571,12,2.6806285e-07,2.7308430833333337e-07,1.3714047704541162e-08,0.0,0
9,33,67.0,18.0,4548,4559,11,4.40226e-05,3.4921522681818176e-05,2.4212797292367064e-05,0.6363636363636364,1
9,34,69.0,18.0,4537,4548,11,6.047087e-05,6.0475607272727275e-05,4.065333869570159e-08,1.0,1
9,35,71.0,18.0,4525,4537,12,6.043472e-05,6.044104916666667e-05,4.4493251259476504e-08,1.0,1
9,36,73.0,18.0,4514,4525,11,6.043858e-05,6.043945363636364e-05,3.8137374241675764e-08,1.0,1
9,37,75.0,18.0,4502,4514,12,6.043458e-05,6.043387249999999e-05,9.850075144594948e-08,1.0,1
9,38,77.0,18.0,4491,4502,11,5.9899e-05,5.958547909090909e-05,8.89766126845134e-07,1.0,1
9,39,79.0,18.0,4479,4491,12,6.020504e-05,6.020957583333334e-05,9.40462454024917e-08,1.0,1
10,0,1.0,20.0,4965,4977,12,3.070249e-07,3.07001175e-07,5.626627958866635e-10,0.0,0
10,1,3.0,20.0,4977,4988,11,3.089042e-07,3.0886288181818184e-07,4.838716204986225e-10,0.0,0
10,2,5.0,20.0,4988,5000,12,3.106804e-07,3.1067828333333334e-07,5.566952170822157e-10,0.0,0
10,3,7.0,20.0,5000,5011,11,3.231476e-07,1.0176459054545455e-05,2.0904461594931883e-05,0.18181818181818182,0
10,4,9.0,20.0,5011,5023,12,6.0603225e-05,6.0460838333333336e-05,3.354231353289287e-07,1.0,1
10,5,11.0,20.0,5023,5034,11,6.070974e-05,6.070856545454545e-05,3.6299919950735044e-08,1.0,1
10,6,13.0,20.0,5034,5045,11,6.06878e-05,6.070400363636363e-05,3.910152340039283e-08,1.0,1
10,7,15.0,20.0,5045,5057,12,6.0633820000000004e-05,6.063397916666666e-05,3.551949076641638e-08,1.0,1
10,8,17.0,20.0,5057,5068,11,6.063297e-05,6.063753090909092e-05,3.378673716511392e-08,1.0,1
10,9,19.0,20.0,5068,5080,12,6.0607425e-05,6.056996666666668e-05,8.456098995531256e-08,1.0,1
10,10,21.0,20.0,5080,5091,11,6.046306e-05,6.037427727272728e-05,2.114085094653947e-07,1.0,1
10,11,23.0,20.0,5091,5103,12,6.0507605e-05,6.04638725e-05,9.974571219898722e-08,1.0,1
10,12,25.0,20.0,5103,5114,11,6.049601e-05,6.049690727272727e-05,4.4470626687922104e-08,1.0,1
10,13,27.0,20.0,5114,5125,11,6.046777e-05,6.041633818181819e-05,1.1082062630609905e-07,1.0,1
10,14,29.0,20.0,5125,5137,12,5.9896654999999995e-05,5.987252833333334e-05,1.7580663643301072e-07,1.0,1
10,15,31.0,20.0,5137,5148,11,5.699957e-05,4.803757272727273e-05,1.5607480862599246e-05,0.8181818181818182,1
10,16,33.0,20.0,5148,5160,12,2.7888085e-07,2.8807375e-07,2.4660444978733997e-08,0.0,0
10,17,35.0,20.0,5160,5171,11,2.612638e-07,2.6149598181818177e-07,6.20627768426568e-10,0.0,0
10,18,37.0,20.0,5171,5183,12,2.648045e-07,2.6493963333333333e-07,1.9131861053982457e-09,0.0,0
10,19,39.0,20.0,5183,5194,11,2.718809e-07,2.7193204545454544e-07,2.0413592826009662e-09,0.0,0
10,20,41.0,20.0,5194,5205,11,2.788284e-07,2.788603454545455e-07,1.934525900277109e-09,0.0,0
10,21,43.0,20.0,5205,5217,12,2.854454e-07,2.8545564999999996e-07,1.847182072103347e-09,0.0,0
10,22,45.0,20.0,5217,5228,11,2.913324e-07,2.913356909090909e-07,1.6101772937133617e-09,0.0,0
10,23,47.0,20.0,5228,5240,12,3.0915870000000005e-07,9.893664175e-06,2.1361614657035367e-05,0.16666666666666666,0
10,24,49.0,20.0,5240,5251,11,6.054462e-05,6.050166727272727e-05,1.5042685870493562e-07,1.0,1
10,25,51.0,20.0,5251,5263,12,6.0602250000000004e-05,6.060506416666666e-05,4.5402467895172574e-08,1.0,1
10,26,53.0,20.0,5263,5274,11,6.063284e-05,6.060799181818182e-05,5.6798219213151464e-08,1.0,1
10,27,55.0,20.0,5274,5285,11,6.057214e-05,6.054538272727273e-05,1.0883325871098879e-07,1.0,1
10,28,57.0,20.0,5285,5297,12,6.0009455e-05,6.003735833333333e-05,1.4013228082977588e-07,1.0,1
10,29,59.0,20.0,5297,5308,11,6.011597e-05,6.003710090909091e-05,2.4539823509977134e-07,1.0,1
10,30,61.0,20.0,5308,5320,12,5.9837055e-05,5.9699343333333334e-05,2.9563662775816904e-07,1.0,1
10,31,63.0,20.0,5320,5331,11,5.930529e-05,5.9281654545454537e-05,3.998236225538291e-07,1.0,1
10,32,65.0,20.0,5331,5343,12,5.7515324999999996e-05,5.7475989166666675e-05,1.5207966694107957e-06,1.0,1
10,33,67.0,20.0,5343,5354,11,6.490564e-05,6.352023454545454e-05,2.221215862987752e-06,1.0,1
10,34,69.0,20.0,5354,5365,11,6.48824e-05,6.488313545454544e-05,3.371601490622863e-08,1.0,1
10,35,71.0,20.0,5365,5377,12,6.488716e-05,6.48924475e-05,3.2165712885254335e-08,1.0,1
10,36,73.0,20.0,5377,5388,11,6.490111e-05,6.490658454545455e-05,3.66804365403862e-08,1.0,1
10,37,75.0,20.0,5388,5400,12,6.486497000000001e-05,6.486555333333332e-05,3.368940123474456e-08,1.0,1
10,38,77.0,20.0,5400,5411,11,6.484453e-05,6.484443909090909e-05,3.620113118638047e-08,1.0,1
10,39,79.0,20.0,5411,5422,11,6.484875e-05,6.485511818181817e-05,4.977605992993605e-08,1.0,1
11,0,1.0,22.0,5896,5907,11,2.967181e-07,2.966930636363636e-07,7.763822398239458e-10,0.0,0
11,1,3.0,22.0,5885,5896,11,2.939054e-07,2.938575454545454e-07,8.504869111959939e-10,0.0,0
11,2,5.0,22.0,5873,5885,12,2.905727e-07,2.905659083333333e-07,1.042781282163497e-09,0.0,0
11,3,7.0,22.0,5862,5873,11,2.868894e-07,2.868798181818182e-07,1.0826021243602902e-09,0.0,0
11,4,9.0,22.0,5850,5862,12,2.8257865e-07,2.8258422500000006e-07,1.3736809382852802e-09,0.0,0
11,5,11.0,22.0,5839,5850,11,2.777977e-07,2.7773745454545457e-07,1.4431025058807664e-09,0.0,0
11,6,13.0,22.0,5828,5839,11,2.723369e-07,2.723265636363636e-07,1.6271669374449711e-09,0.0,0
11,7,15.0,22.0,5816,5828,12,2.6615855e-07,2.6613719166666665e-07,1.9288153702287157e-09,0.0,0
11,8,17.0,22.0,5805,5816,11,2.594181e-07,2.5938923636363636e-07,1.929941088254307e-09,0.0,0
11,9,19.0,22.0,5793,5805,12,2.5244615e-07,2.5251154166666666e-07,1.984997912869746e-09,0.0,0
11,10,21.0,22.0,5782,5793,11,2.47707e-07,2.478906454545455e-07,5.445434440697488e-10,0.0,0
11,11,23.0,22.0,5771,5782,11,2.549406e-07,2.5808445454545455e-07,9.227171106757934e-09,0.0,0
11,12,25.0,22.0,5759,5771,12,3.1310755e-05,2.9839316033333333e-05,2.4804013713884834e-05,0.5,1
11,13,27.0,22.0,5748,5759,11,6.045339e-05,6.044846818181819e-05,2.0653508096547445e-08,1.0,1
11,14,29.0,22.0,5736,5748,12,6.0469180000000006e-05,6.0469850833333326e-05,2.5146782583575297e-08,1.0,1
11,15,31.0,22.0,5725,5736,11,6.048903e-05,6.0485811818181826e-05,3.4891200718853935e-08,1.0,1
11,16,33.0,22.0,5714,5725,11,6.053675e-05,6.0531340000000004e-05,4.725869097560027e-08,1.0,1
11,17,35.0,22.0,5702,5714,12,6.0410444999999997e-05,6.035232583333333e-05,1.4046269887164192e-07,1.0,1
11,18,37.0,22.0,5691,5702,11,6.048214e-05,6.047708272727272e-05,6.237702900192981e-08,1.0,1
11,19,39.0,22.0,5679,5691,12,6.0518154999999996e-05,6.0515771666666675e-05,3.833857648925141e-08,1.0,1
11,20,41.0,22.0,5668,5679,11,6.044129e-05,6.0421004545454545e-05,5.1249093892413754e-08,1.0,1
11,21,43.0,22.0,5657,5668,11,6.050893e-05,6.0502778181818176e-05,4.8112586487449524e-08,1.0,1
11,22,45.0,22.0,5645,5657,12,6.0574605e-05,6.0537890833333336e-05,6.464346892227857e-08,1.0,1
11,23,47.0,22.0,5634,5645,11,6.034513e-05,6.033787000000001e-05,1.5487402845832183e-07,1.0,1
11,24,49.0,22.0,5622,5634,12,3.612612e-07,2.4239388058333334e-05,2.8342284430843743e-05,0.4166666666666667,0
11,25,51.0,22.0,5611,5622,11,2.886167e-07,2.8869137272727273e-07,1.5479312347252386e-09,0.0,0
11,26,53.0,22.0,5600,5611,11,2.834313e-07,2.8340146363636365e-07,1.5721095620348204e-09,0.0,0
11,27,55.0,22.0,5588,5600,12,2.7727925e-07,2.77274925e-07,1.9689082656491908e-09,0.0,0
11,28,57.0,22.0,5577,5588,11,2.705087e-07,2.704805909090909e-07,1.93521900261938e-09,0.0,0
11,29,59.0,22.0,5565,5577,12,2.633432e-07,2.6342678333333335e-07,2.0471922275128214e-09,0.0,0
11,30,61.0,22.0,5554,5565,11,2.58278e-07,2.584675727272727e-07,6.096328986155356e-10,0.0,0
11,31,63.0,22.0,5543,5554,11,2.660431e-07,2.696539545454546e-07,1.0328047315605621e-08,0.0,0
11,32,65.0,22.0,5531,5543,12,3.7494839999999995e-05,3.1849310075e-05,2.5124298624129065e-05,0.5833333333333334,1
11,33,67.0,22.0,5520,5531,11,6.030816e-05,6.031166727272727e-05,5.536317188937831e-08,1.0,1
11,34,69.0,22.0,5508,5520,12,6.039511e-05,6.038767583333333e-05,2.335898237592735e-08,1.0,1
11,35,71.0,22.0,5497,5508,11,6.034508e-05,6.0352161818181814e-05,5.349006582673795e-08,1.0,1
11,36,73.0,22.0,5486,5497,11,6.037694e-05,6.037484818181818e-05,3.674831840758366e-08,1.0,1
11,37,75.0,22.0,5474,5486,12,5.9803725e-05,5.9866014166666666e-05,2.561220630694909e-07,1.0,1
11,38,77.0,22.0,5463,5474,11,5.887018e-05,5.874088909090909e-05,5.20580546286452e-07,1.0,1
11,39,79.0,22.0,5451,5463,12,5.667012e-05,5.6639910833333335e-05,1.0346620870801113e-06,1.0,1
12,0,1.0,24.0,5936,5948,12,3.052557e-07,3.052708416666666e-07,6.370251126111281e-10,0.0,0
12,1,3.0,24.0,5948,5959,11,3.073254e-07,3.0732842727272724e-07,5.559601376994121e-10,0.0,0
12,2,5.0,24.0,5959,5971,12,3.0917965e-07,3.091819333333333e-07,5.306566157967823e-10,0.0,0
